anime_id,name,genre,type,episodes,rating,members,studio,release_year,status,source,age_rating,tags
5653,Mahou Shoujo Ai San: The Anime,"Demons, Hentai, School, Supernatural",OVA,3,6.43,1981,Toei Animation,2006,Ongoing,Manga,PG,"Sci-Fi, Action"
5209,Manin Densha,Hentai,OVA,3,6.43,2708,Bones,2007,Completed,Manga,PG,"Fantasy, Adventure"
2194,Mejoku,Hentai,OVA,2,6.43,2830,Kyoto Animation,1978,Upcoming,Manga,PG-13,"Romance, Comedy"
33138,Nama Lo Re: Namakemono The Animation,Hentai,OVA,1,6.43,1529,Wit Studio,1978,Completed,Web Novel,PG,"Sci-Fi, Fantasy"
10392,Pet Life,Hentai,OVA,1,6.43,2374,Madhouse,1989,Upcoming,Web Novel,PG-13,"Sci-Fi, Fantasy"
2943,Inbaku Gakuen,"Hentai, School",OVA,3,6.42,2489,Wit Studio,1977,Completed,Original,R+,"Adventure, Fantasy"
3916,Magical Witch Academy: Boku to Sensei no Magical Lesson The Animation,Hentai,OVA,2,6.42,2930,Kyoto Animation,1973,Ongoing,Original,R+,"Slice of Life, Action"
2431,Nikuyoku Gangu Takuhainin,Hentai,OVA,3,6.42,1566,Toei Animation,2021,Ongoing,Web Novel,G,"Adventure, Sci-Fi"
1633,Shintaisou: Kari,Hentai,OVA,4,6.42,3942,Madhouse,2022,Completed,Light Novel,G,"Horror, Slice of Life"
11523,Shiofuki Mermaid,Hentai,OVA,1,6.42,1690,Bones,1989,Completed,Game,R,"Horror, Drama"
8837,Taimanin Asagi Special,"Action, Demons, Hentai, Martial Arts, Supernatural",Special,1,6.42,2258,Toei Animation,1990,Upcoming,Manga,PG-13,"Sci-Fi, Romance"
8577,Aki-Sora: Yume no Naka,"Ecchi, Romance, Seinen, Yuri",OVA,2,6.41,37519,Bones,2021,Ongoing,Light Novel,G,"Slice of Life, Fantasy"
6402,Bakunyuu Maid Kari,Hentai,OVA,2,6.41,2588,Studio Pierrot,2003,Completed,Game,R,"Slice of Life, Action"
1339,Cool Devices,Hentai,OVA,11,6.41,3966,Kyoto Animation,1997,Upcoming,Light Novel,G,"Sci-Fi, Drama"
24273,Iinari! Saimin Kanojo,Hentai,OVA,2,6.41,2867,Wit Studio,1996,Ongoing,Manga,PG-13,"Drama, Comedy"
6235,Immoral,Hentai,OVA,2,6.41,2189,Wit Studio,1991,Completed,Original,PG,"Comedy, Romance"
9467,Kanojo ga Mimai ni Konai Wake,"Drama, Hentai",OVA,3,6.41,2704,Studio Pierrot,1977,Upcoming,Web Novel,R,"Action, Horror"
8111,Last Waltz: Hakudaku Mamire no Natsu Gasshuku,Hentai,OVA,2,6.41,2748,Bones,2003,Ongoing,Light Novel,PG,"Drama, Fantasy"
8653,Mahou Shoujo Isuka,Hentai,OVA,3,6.41,2600,Wit Studio,2009,Ongoing,Manga,PG-13,"Adventure, Horror"
1779,Bakunyuu Shimai,Hentai,OVA,2,6.4,2381,Wit Studio,1991,Ongoing,Manga,R+,"Comedy, Romance"
2875,Chikan Monogatari,Hentai,OVA,2,6.4,2727,Bones,1993,Completed,Web Novel,PG-13,"Adventure, Horror"
27879,Eromame,Hentai,OVA,2,6.4,1854,Bones,2018,Upcoming,Manga,R,"Fantasy, Action"
22901,Love es M The Animation,Hentai,OVA,1,6.4,1585,Studio Pierrot,1979,Ongoing,Web Novel,R+,"Slice of Life, Comedy"
316,Nageki no Kenkou Yuuryouji,"Comedy, Hentai, Yuri",OVA,3,6.4,2594,Bones,2020,Ongoing,Original,R,"Slice of Life, Sci-Fi"
9009,Otome Juurin Yuugi: Maiden Infringement Play,Hentai,OVA,2,6.4,2673,Toei Animation,2019,Completed,Light Novel,G,"Drama, Horror"
2021,Youkou no Ken,"Adventure, Comedy, Hentai",OVA,2,6.4,1895,Wit Studio,2021,Completed,Original,R,"Horror, Fantasy"
4946,Angel Blade: Cut Scene,"Hentai, Sci-Fi",Special,1,6.39,1342,Wit Studio,1979,Completed,Manga,G,"Sci-Fi, Drama"
34030,Bokura no Sex,Hentai,OVA,Unknown,6.39,532,Bones,2021,Upcoming,Web Novel,R,"Action, Slice of Life"
1275,Can Can Bunny Extra,"Fantasy, Hentai, Romance",OVA,6,6.39,2029,Wit Studio,2018,Upcoming,Web Novel,G,"Adventure, Sci-Fi"
34311,Ecchi na Shintai Sokutei Anime Edition,Hentai,OVA,Unknown,6.34,414,Wit Studio,2005,Ongoing,Manga,G,"Horror, Adventure"
3062,Futago no Haha Seihonnou,Hentai,OVA,2,6.39,2372,Wit Studio,2017,Upcoming,Web Novel,R+,"Sci-Fi, Horror"
5686,Himekishi Angelica,Hentai,OVA,2,6.39,2383,Kyoto Animation,1998,Upcoming,Web Novel,PG-13,"Adventure, Comedy"
4304,Kodomo no Jikan,Hentai,OVA,7,6.39,6172,Toei Animation,2014,Ongoing,Game,R,"Comedy, Adventure"
214,Pia Carrot e Youkoso!! 2,"Comedy, Hentai, Romance",OVA,3,6.39,1408,Bones,2005,Ongoing,Light Novel,PG-13,"Sci-Fi, Drama"
8292,Seitokaichou Hikaru,Hentai,OVA,1,6.39,2772,Studio Pierrot,1980,Completed,Web Novel,PG,"Action, Slice of Life"
2507,Tsuma Tsuma,Hentai,OVA,2,6.39,2208,Studio Pierrot,1972,Completed,Game,PG,"Slice of Life, Comedy"
753,Chijoku Shinsatsushitsu,Hentai,OVA,2,6.38,2825,Studio Pierrot,1973,Completed,Light Novel,G,"Sci-Fi, Romance"
3324,Discode: Ijou Seiai,Hentai,OVA,3,6.38,4289,Kyoto Animation,1978,Ongoing,Light Novel,R+,"Slice of Life, Romance"
17747,Furyou ni Hamerarete Jusei Suru Kyonyuu Okaasan The Animation,Hentai,OVA,2,6.38,2646,Toei Animation,2011,Completed,Web Novel,R,"Adventure, Romance"
188,Gosenzo San&#039;e,"Comedy, Hentai, Mystery, Supernatural",OVA,4,6.38,1222,Studio Pierrot,2020,Completed,Manga,R+,"Comedy, Slice of Life"
3308,Heartwork: Symphony of Destruction,"Action, Hentai",OVA,3,6.38,2197,Madhouse,2018,Ongoing,Manga,PG-13,"Slice of Life, Adventure"
1781,Hi.Me.Go.To,Hentai,OVA,1,6.38,2459,Bones,2008,Completed,Original,R,"Horror, Romance"
15839,Hitou Meguri Kakure Yu: Mao-hen,Hentai,OVA,2,6.38,2946,Toei Animation,1977,Ongoing,Original,PG-13,"Drama, Romance"
9287,Inyouchuu Shoku Special,"Demons, Fantasy, Hentai, Horror, Supernatural",OVA,1,6.38,1492,Studio Pierrot,1977,Upcoming,Game,PG-13,"Adventure, Comedy"
19857,Kagachi-sama Onagusame Tatematsurimasu: Netorare Mura Inya Hanashi The Animation,Hentai,OVA,1,6.39,2124,Toei Animation,2004,Upcoming,Game,PG,"Romance, Horror"
23477,Kakushi Dere Special,Hentai,Special,1,6.38,983,Studio Pierrot,1974,Ongoing,Manga,R+,"Action, Fantasy"
3303,Momiji,"Hentai, School",OVA,4,6.38,1506,Madhouse,1995,Completed,Manga,R,"Drama, Action"
22119,PeroPero☆Teacher,Hentai,OVA,3,6.38,2478,Bones,2016,Upcoming,Manga,G,"Comedy, Romance"
3403,The Guts!,Hentai,OVA,2,6.38,2890,Kyoto Animation,1978,Completed,Manga,G,"Sci-Fi, Slice of Life"
1388,Yakin Byoutou Ni,Hentai,OVA,5,6.38,2741,Madhouse,1970,Ongoing,Light Novel,R+,"Horror, Sci-Fi"
2359,Choujin Densetsu Urotsukidouji Movie,"Action, Demons, Drama, Hentai",Movie,1,6.37,2545,Kyoto Animation,1998,Completed,Manga,R,"Drama, Horror"
3385,Dorei Ichiba,Hentai,OVA,3,6.37,2049,Toei Animation,1971,Upcoming,Web Novel,PG-13,"Sci-Fi, Romance"
25055,Furifure The Animation,Hentai,OVA,1,6.37,1832,Toei Animation,1978,Completed,Manga,G,"Romance, Horror"
24357,Mokkai Shiyo?,Hentai,OVA,1,6.37,1453,Toei Animation,1994,Ongoing,Original,R,"Fantasy, Sci-Fi"
30269,Momoiro Milk,Hentai,OVA,2,6.37,1628,Wit Studio,1978,Upcoming,Light Novel,R+,"Slice of Life, Sci-Fi"
1113,One: Kagayaku Kisetsu e - True Stories,Hentai,OVA,3,6.37,1934,Studio Pierrot,2008,Ongoing,Manga,R+,"Adventure, Fantasy"
211,Pure Mail,Hentai,OVA,2,6.37,1911,Kyoto Animation,1977,Ongoing,Original,R,"Action, Slice of Life"
18151,Saimin Jutsu Zero,Hentai,OVA,2,6.37,1974,Kyoto Animation,1999,Ongoing,Light Novel,PG,"Horror, Adventure"
3998,Tokumu Sousakan Rei &amp; Fuko,"Hentai, Horror, Supernatural",OVA,4,6.37,1591,Madhouse,1972,Completed,Game,R+,"Comedy, Drama"
9778,Toriko Hime: Hakudaku Mamire no Reijou,Hentai,OVA,2,6.37,3025,Madhouse,2016,Ongoing,Game,R,"Fantasy, Romance"
5324,Yakin Byoutou Kranke,Hentai,OVA,3,6.37,2175,Wit Studio,2022,Ongoing,Light Novel,PG-13,"Horror, Drama"
1895,Ai wa Kagi no Kazu dake... Fuuzoku Mansion,Hentai,OVA,1,6.36,2181,Madhouse,1977,Ongoing,Manga,R+,"Drama, Adventure"
12955,Cele Kano,Hentai,OVA,2,6.36,1947,Kyoto Animation,2008,Completed,Manga,G,"Horror, Comedy"
7268,Diabolus: Kikoku,Hentai,OVA,2,6.36,3250,Wit Studio,1986,Upcoming,Light Novel,PG-13,"Drama, Romance"
1821,Guren,"Harem, Hentai",OVA,3,6.36,3034,Toei Animation,1996,Completed,Game,R+,"Drama, Action"
1510,Imouto de Ikou!,Hentai,OVA,2,6.36,2457,Madhouse,2007,Upcoming,Original,PG-13,"Sci-Fi, Romance"
2868,Kazama Mana,Hentai,OVA,1,6.36,3252,Kyoto Animation,1986,Completed,Game,R+,"Adventure, Sci-Fi"
27909,Otome Hime,Hentai,OVA,1,6.36,1526,Studio Pierrot,1976,Completed,Manga,G,"Action, Sci-Fi"
3300,Romance wa Tsurugi no Kagayaki II,"Action, Comedy, Demons, Fantasy, Hentai",OVA,6,6.36,1019,Madhouse,2017,Completed,Original,R+,"Adventure, Sci-Fi"
19101,Shin Hitou Meguri,Hentai,OVA,2,6.36,2702,Toei Animation,1975,Completed,Original,R+,"Drama, Adventure"
27881,Ana no Oku no Ii Tokoro,Hentai,OVA,2,6.35,2104,Wit Studio,1988,Upcoming,Manga,PG,"Drama, Slice of Life"
9904,Inyouchuu Etsu,"Demons, Fantasy, Hentai, Magic, Romance, Supernatural",OVA,2,6.35,2121,Kyoto Animation,1999,Completed,Web Novel,R,"Comedy, Horror"
2871,Bakunyuu Oyako,"Hentai, School",OVA,2,6.34,5597,Bones,1973,Upcoming,Web Novel,R,"Comedy, Adventure"
2341,Choujin Densetsu Urotsukidouji,"Action, Demons, Drama, Hentai",OVA,3,6.34,4425,Toei Animation,2000,Completed,Web Novel,PG,"Horror, Action"
3802,Gakuen Nanafushigi,"Hentai, Supernatural",OVA,2,6.34,2022,Madhouse,2012,Completed,Light Novel,R+,"Horror, Adventure"
5213,Houkago 2: Saiyuri,Hentai,OVA,1,6.34,2150,Madhouse,1972,Completed,Original,PG,"Comedy, Sci-Fi"
2858,Ikusa Otome Valkyrie,Hentai,OVA,2,6.34,3755,Madhouse,1981,Completed,Original,PG,"Action, Romance"
1274,Injuu Gakuen EX,"Demons, Hentai",OVA,4,6.34,1760,Bones,2015,Completed,Game,G,"Romance, Drama"
5924,Koushoku Ichidai Otoko,"Drama, Hentai, Historical, Psychological",OVA,1,6.34,1433,Kyoto Animation,2018,Ongoing,Web Novel,R+,"Drama, Romance"
31995,Kowaremono The Animation,"Hentai, School",OVA,1,6.35,1914,Studio Pierrot,2017,Ongoing,Web Novel,R,"Horror, Action"
14657,Netorare Zuma,Hentai,OVA,1,6.34,2239,Wit Studio,2013,Ongoing,Web Novel,R,"Drama, Action"
11749,Oshioki: Gakuen Reijou Kousei Keikaku,Hentai,OVA,3,6.34,2429,Studio Pierrot,1975,Completed,Game,R,"Action, Sci-Fi"
5259,Rance: Sabaku no Guardian,"Fantasy, Hentai, Magic",OVA,2,6.34,2294,Madhouse,2008,Upcoming,Game,R,"Action, Drama"
5212,Saimin Gakuen,Hentai,OVA,2,6.34,2863,Wit Studio,1985,Ongoing,Manga,R,"Horror, Action"
2329,Shin Kyouhaku 2 The Animation: Kizu ni Saku Hana Senketsu no Kurenai,Hentai,OVA,2,6.34,1171,Bones,1976,Completed,Web Novel,PG-13,"Action, Drama"
4363,Chikan Densha,Hentai,OVA,2,6.33,2227,Bones,2012,Upcoming,Game,R,"Adventure, Sci-Fi"
2378,Kisaku Spirit,Hentai,OVA,3,6.33,1396,Wit Studio,1979,Upcoming,Light Novel,G,"Horror, Adventure"
31740,Chicchana Onaka,Hentai,OVA,3,6.32,2298,Wit Studio,1992,Upcoming,Manga,PG,"Action, Fantasy"
3538,Dorei Kaigo,Hentai,OVA,3,6.32,1959,Kyoto Animation,1997,Completed,Original,R,"Sci-Fi, Romance"
1331,Dragon Pink,"Action, Adventure, Comedy, Fantasy, Hentai, Magic, Supernatural",OVA,3,6.32,3467,Kyoto Animation,2017,Upcoming,Original,PG-13,"Slice of Life, Comedy"
29703,Ikoku na Retro,Hentai,OVA,1,6.31,1439,Wit Studio,1996,Upcoming,Manga,PG,"Adventure, Comedy"
27747,Jokei Kazoku III: Himitsu - The Anime,Hentai,OVA,1,6.32,1316,Toei Animation,2022,Upcoming,Game,R+,"Romance, Action"
16187,"Marriage Blue: &quot;Konyakusha ga Iru no ni, Doushite Konna Otoko ni......&quot;",Hentai,OVA,1,6.32,1755,Toei Animation,1979,Upcoming,Manga,R,"Romance, Sci-Fi"
32238,"Watashi wa, Kairaku Izonshou",Hentai,OVA,Unknown,6.32,1569,Wit Studio,1994,Ongoing,Light Novel,R,"Horror, Romance"
10553,Betsu ni Anta no Tame ni Ookiku Nattan Janain Dakara ne!!,Hentai,OVA,1,6.31,3516,Wit Studio,2021,Completed,Manga,PG-13,"Comedy, Horror"
1272,Injuu Gakuen La Blue Girl,"Demons, Hentai",OVA,6,6.31,4893,Studio Pierrot,1976,Completed,Web Novel,PG,"Action, Fantasy"
3680,Ai no Katachi: Ecchi na Onnanoko wa Kirai... Desu ka?,Hentai,OVA,2,6.3,3720,Bones,2011,Completed,Original,R,"Fantasy, Romance"
3048,In no Houteishiki,"Hentai, School",OVA,2,6.3,2589,Studio Pierrot,1990,Upcoming,Original,R+,"Slice of Life, Sci-Fi"
1273,Injuu Gakuen La Blue Girl: Fukkatsu-hen,"Demons, Hentai",OVA,4,6.3,2808,Studio Pierrot,1995,Completed,Game,PG-13,"Romance, Adventure"
3074,Minerva no Kenshi,"Fantasy, Hentai",OVA,5,6.3,1278,Wit Studio,1973,Completed,Original,PG-13,"Horror, Slice of Life"
16091,Mouryou no Nie,"Hentai, Horror, Supernatural",OVA,2,6.3,1838,Toei Animation,2007,Completed,Light Novel,R,"Romance, Comedy"
4490,Soap no Moko-chan,Hentai,OVA,1,6.3,717,Kyoto Animation,2001,Upcoming,Web Novel,PG-13,"Horror, Drama"
3107,Dark Shell: Ori no Naka no Namameki,Hentai,OVA,2,6.29,2785,Bones,2004,Ongoing,Light Novel,PG,"Drama, Fantasy"
2357,Kojin Taxi,Hentai,OVA,5,6.29,2808,Wit Studio,1988,Completed,Light Novel,PG,"Comedy, Adventure"
23101,Kuraibito,Hentai,OVA,1,6.29,2187,Kyoto Animation,1988,Completed,Light Novel,R+,"Adventure, Fantasy"
3582,Mashou no Kao,Hentai,OVA,1,6.29,1391,Bones,1979,Ongoing,Game,PG,"Drama, Horror"
22655,Nerawareta Megami Tenshi Angeltia: Mamotta Ningentachi ni Uragirarete,Hentai,OVA,4,6.29,2286,Toei Animation,1983,Ongoing,Original,PG-13,"Horror, Slice of Life"
25669,Niku Mesu R30: Nikuyoku ni Ochita Mesu-tachi The Animation,Hentai,OVA,1,6.28,1242,Madhouse,2001,Upcoming,Manga,R+,"Comedy, Action"
10286,Soukou Kijo Iris Special,"Hentai, Supernatural",Special,1,6.29,1125,Studio Pierrot,2007,Ongoing,Original,PG-13,"Drama, Sci-Fi"
1407,Stainless Night,"Hentai, Yuri",OVA,2,6.29,2177,Studio Pierrot,1990,Ongoing,Light Novel,R+,"Drama, Horror"
2360,Choujin Densetsu Urotsukidouji 2,"Demons, Fantasy, Hentai, Horror, Sci-Fi",Movie,1,6.28,1830,Wit Studio,1980,Ongoing,Web Novel,R+,"Action, Adventure"
4365,"Hitou Meguri The Animation: Wakaokami, Rachiru",Hentai,OVA,1,6.28,2678,Kyoto Animation,2015,Upcoming,Original,PG,"Romance, Horror"
2859,Ikusa Otome Valkyrie Shinshou,Hentai,OVA,2,6.28,2004,Kyoto Animation,1992,Ongoing,Manga,G,"Romance, Sci-Fi"
11185,Kowaku no Toki,Hentai,OVA,4,6.28,4477,Toei Animation,2018,Ongoing,Game,R,"Action, Slice of Life"
11969,Love Bitch: Yasashii Onna,Hentai,OVA,1,6.28,1945,Bones,2013,Completed,Game,PG,"Sci-Fi, Comedy"
2869,Nanase Ren,Hentai,OVA,1,6.28,3297,Toei Animation,1996,Completed,Light Novel,PG,"Drama, Action"
9006,Rei Zero,Hentai,OVA,2,6.28,1707,Madhouse,2003,Ongoing,Game,R,"Slice of Life, Fantasy"
7458,Watashi no Shiranai Mesu no Kao,Hentai,OVA,1,6.28,2275,Toei Animation,1987,Upcoming,Light Novel,R+,"Drama, Action"
2191,Waver,Hentai,OVA,3,6.28,2070,Madhouse,1979,Upcoming,Manga,G,"Horror, Comedy"
15845,Chikan no Licence,Hentai,OVA,2,6.27,2599,Bones,2017,Upcoming,Original,R+,"Sci-Fi, Action"
4491,Choisuji,Hentai,OVA,2,6.27,3706,Madhouse,1981,Upcoming,Manga,G,"Adventure, Horror"
23519,Enbi,Hentai,OVA,2,6.27,1507,Studio Pierrot,2021,Upcoming,Web Novel,PG,"Adventure, Fantasy"
3329,Izumo (2003),"Adventure, Comedy, Fantasy, Hentai",OVA,5,6.27,1539,Kyoto Animation,1994,Ongoing,Manga,PG-13,"Adventure, Action"
4164,Kounai Shasei,"Comedy, Hentai, Magic",OVA,3,6.27,1222,Bones,1990,Completed,Web Novel,R,"Fantasy, Action"
2328,Kyouhaku II (Second): Mou Hitotsu no Ashita The Animation,Hentai,OVA,3,6.27,1586,Madhouse,1971,Completed,Original,R,"Comedy, Slice of Life"
2189,Shin Seiki Inma Seiden,Hentai,OVA,6,6.27,1358,Kyoto Animation,2012,Completed,Web Novel,R,"Slice of Life, Comedy"
651,Green Green Thirteen: Erolutions,"Comedy, Hentai, Romance",OVA,1,6.26,17805,Studio Pierrot,2008,Upcoming,Light Novel,PG,"Slice of Life, Action"
3350,Kininaru Kimochi,Hentai,OVA,4,6.26,1923,Wit Studio,1992,Completed,Web Novel,G,"Horror, Slice of Life"
10728,Maid Ane,Hentai,OVA,2,6.26,1573,Wit Studio,2013,Ongoing,Web Novel,R+,"Horror, Comedy"
19283,Oyako Rankan The Animation,Hentai,OVA,1,6.25,1578,Wit Studio,1988,Ongoing,Original,R+,"Drama, Sci-Fi"
1558,Yarima Queen,"Comedy, Demons, Fantasy, Hentai, Magic, Parody",OVA,1,6.26,2153,Wit Studio,2004,Upcoming,Web Novel,R+,"Slice of Life, Sci-Fi"
19629,Zecchou Rocket,Hentai,OVA,2,6.26,1796,Bones,1998,Completed,Game,R+,"Drama, Slice of Life"
6558,Choukou Sennin Haruka,"Hentai, Yuri",OVA,3,6.25,3539,Bones,2007,Upcoming,Original,R+,"Fantasy, Romance"
2437,Elfina: Yoru e to Urareta Oukoku de... The Animation,"Fantasy, Hentai",OVA,3,6.25,2335,Studio Pierrot,1982,Completed,Web Novel,R+,"Slice of Life, Romance"
5281,Hissatsu Chikan Nin,Hentai,OVA,2,6.25,1930,Toei Animation,1980,Ongoing,Game,R,"Sci-Fi, Fantasy"
2371,Hotaruko,Hentai,OVA,3,6.25,2647,Kyoto Animation,1976,Ongoing,Manga,PG-13,"Adventure, Drama"
29916,Kedamono-tachi no Sumu Ie de,Hentai,OVA,2,6.25,2185,Wit Studio,2016,Ongoing,Original,PG-13,"Fantasy, Comedy"
18695,Toriko no Chigiri,Hentai,OVA,2,6.25,2016,Madhouse,2010,Upcoming,Light Novel,PG,"Adventure, Romance"
8290,Inmu Gakuen: Inmu ni Torawareta Bijin Shimai,Hentai,OVA,1,6.24,1839,Madhouse,2017,Upcoming,Game,PG,"Drama, Romance"
2139,Kakyuusei 2: Anthology,"Drama, Harem, Hentai, Romance",OVA,2,6.24,1397,Kyoto Animation,2002,Ongoing,Manga,G,"Fantasy, Sci-Fi"
3945,Kakyuusei 2: Sketchbook,Hentai,OVA,2,6.24,1069,Wit Studio,1996,Ongoing,Light Novel,PG-13,"Romance, Slice of Life"
4729,Natural 2: Duo,Hentai,OVA,4,6.24,841,Madhouse,2000,Ongoing,Light Novel,PG-13,"Action, Sci-Fi"
3442,Ninpou Midare Karakuri,Hentai,OVA,2,6.24,1254,Kyoto Animation,1970,Ongoing,Web Novel,PG,"Sci-Fi, Comedy"
3452,Onna Kyoushi,Hentai,OVA,3,6.24,1570,Wit Studio,2005,Upcoming,Original,PG,"Fantasy, Drama"
6286,Anata no Shiranai Kangofu: Seiteki Byoutou 24 Ji,"Hentai, Yuri",OVA,2,6.23,2739,Kyoto Animation,1980,Completed,Light Novel,PG-13,"Drama, Action"
2430,Gekka Bijin,Hentai,OVA,2,6.23,1487,Wit Studio,1970,Completed,Original,G,"Action, Fantasy"
4084,Inma Youjo,"Fantasy, Hentai, Horror, Supernatural",OVA,5,6.23,1065,Madhouse,2006,Completed,Game,PG,"Horror, Comedy"
10845,Manyuu Hikenchou Specials,"Action, Ecchi, Seinen, Yuri",Special,4,6.23,6179,Kyoto Animation,1985,Completed,Game,R+,"Comedy, Horror"
1636,Ai Shimai Tsubomi... Kegashite Kudasai,Hentai,OVA,2,6.22,3932,Studio Pierrot,1999,Completed,Original,G,"Action, Fantasy"
2506,Imouto,Hentai,OVA,1,6.22,2476,Wit Studio,1993,Ongoing,Light Novel,PG,"Drama, Adventure"
9312,Mofukuzuma,Hentai,OVA,2,6.22,3060,Bones,2007,Ongoing,Manga,G,"Romance, Sci-Fi"
10429,Otoko no Ko Ojousama,Hentai,OVA,1,6.22,1572,Wit Studio,2002,Ongoing,Manga,R+,"Horror, Romance"
2342,Shin Choujin Densetsu Urotsukidouji Mataiden,"Demons, Fantasy, Hentai, Horror, Sci-Fi",OVA,2,6.22,676,Madhouse,1978,Ongoing,Game,R,"Sci-Fi, Horror"
4701,Yama Hime no Mi,Hentai,OVA,3,6.22,2185,Kyoto Animation,2003,Ongoing,Original,PG,"Romance, Sci-Fi"
6635,Ayatsuri Haramase DreamNote,Hentai,OVA,2,6.21,3670,Studio Pierrot,1988,Ongoing,Light Novel,R,"Sci-Fi, Action"
10327,Cosplay Roshutsu Kenkyuukai,Hentai,OVA,2,6.21,2401,Bones,1979,Ongoing,Light Novel,G,"Adventure, Slice of Life"
3578,Daraku: Onna Kyoushi Hakai,Hentai,OVA,3,6.21,2338,Bones,2019,Ongoing,Light Novel,R+,"Horror, Action"
10570,Inshitsu Otaku ni Ikareru Kanojo,Hentai,OVA,3,6.21,2730,Wit Studio,1993,Completed,Game,R,"Fantasy, Comedy"
13379,Okusama wa Michael,Hentai,OVA,2,6.21,1832,Studio Pierrot,2000,Completed,Light Novel,R+,"Romance, Fantasy"
3301,Septem Charm Magical Kanan,"Hentai, Magic, Romance, School",OVA,4,6.21,1381,Studio Pierrot,1973,Upcoming,Game,PG,"Action, Romance"
4493,Shameshrine Andorora,"Hentai, Sci-Fi",OVA,1,6.21,1522,Studio Pierrot,2018,Completed,Manga,PG-13,"Romance, Action"
1632,Shintaisou: Shin,"Hentai, School",OVA,2,6.21,2787,Wit Studio,2003,Upcoming,Game,PG-13,"Romance, Fantasy"
5565,Spiral Over,Hentai,OVA,1,6.21,514,Bones,1999,Ongoing,Web Novel,PG-13,"Romance, Sci-Fi"
29852,Boku no Yayoi-san,Hentai,OVA,2,6.2,1915,Kyoto Animation,2009,Completed,Manga,PG-13,"Adventure, Fantasy"
3105,Chikansha Thomas,Hentai,OVA,1,6.2,2068,Toei Animation,1975,Completed,Game,R+,"Sci-Fi, Action"
6689,Hitozuma Koukan Nikki,Hentai,OVA,2,6.2,2014,Madhouse,1970,Upcoming,Manga,G,"Fantasy, Horror"
3833,Issunboushi (OVA),Hentai,OVA,2,6.2,1156,Wit Studio,1974,Completed,Manga,PG,"Comedy, Horror"
2794,Kussetsu,Hentai,OVA,3,6.2,642,Kyoto Animation,1981,Ongoing,Game,R+,"Slice of Life, Drama"
2935,Ryokan Shirasagi,Hentai,OVA,2,6.2,1307,Bones,1981,Ongoing,Manga,G,"Action, Horror"
10043,Sailor Fuku Shinryou Tsumaka,Hentai,OVA,2,6.2,1442,Madhouse,1990,Completed,Game,R,"Drama, Adventure"
26059,Samurai Hormone The Animation,Hentai,OVA,1,6.2,1433,Toei Animation,2004,Completed,Game,PG,"Adventure, Fantasy"
4555,Yakata Jukujo,Hentai,OVA,2,6.2,2054,Studio Pierrot,2009,Completed,Web Novel,PG-13,"Romance, Adventure"
21513,Imako System,Hentai,OVA,2,6.19,2111,Studio Pierrot,1989,Upcoming,Original,R+,"Comedy, Action"
10938,Innocent: Shoujo Memoria,Hentai,OVA,1,6.19,1523,Studio Pierrot,2000,Upcoming,Web Novel,PG-13,"Sci-Fi, Horror"
3254,Luv Wave,"Action, Drama, Hentai, Horror, Mystery, Police, Romance, Sci-Fi",OVA,3,6.19,1258,Wit Studio,2008,Completed,Web Novel,G,"Sci-Fi, Slice of Life"
3109,Mei King,"Adventure, Comedy, Fantasy, Hentai",OVA,4,6.19,1106,Madhouse,1996,Upcoming,Manga,PG,"Romance, Fantasy"
213,Pia Carrot e Youkoso!!,"Comedy, Hentai, Romance",OVA,3,6.19,2108,Bones,1993,Ongoing,Original,G,"Fantasy, Drama"
10920,Seikon no Qwaser II Picture Drama,"Ecchi, Yuri",Special,4,6.19,6874,Studio Pierrot,1987,Ongoing,Original,PG-13,"Action, Drama"
2447,Chibo,Hentai,OVA,2,6.18,3195,Studio Pierrot,2023,Completed,Game,G,"Fantasy, Slice of Life"
2266,Gakuen no Shuryousha,Hentai,OVA,2,6.18,1489,Madhouse,2019,Ongoing,Light Novel,R,"Slice of Life, Romance"
32982,Imakara Atashi......,Hentai,OVA,2,6.17,875,Madhouse,2021,Completed,Light Novel,R,"Slice of Life, Action"
3307,Moke Moke Taishou Dendo Musume Arisa,"Hentai, Mecha",OVA,2,6.18,3321,Toei Animation,1983,Upcoming,Web Novel,PG,"Drama, Adventure"
9008,Netorare Fighter Yaricchingu!,Hentai,OVA,3,6.18,1873,Studio Pierrot,2015,Ongoing,Manga,PG,"Slice of Life, Adventure"
3038,Senya Ichiya Monogatari,"Fantasy, Hentai",Movie,1,6.18,1394,Bones,2017,Ongoing,Original,PG-13,"Romance, Fantasy"
4000,Canary wa Kago no Naka,Hentai,OVA,2,6.17,1175,Madhouse,1982,Upcoming,Original,PG-13,"Slice of Life, Comedy"
2137,Haitokuzuma,Hentai,OVA,2,6.17,2446,Kyoto Animation,2005,Ongoing,Original,G,"Adventure, Horror"
3795,Hana to Hebi The Animation,Hentai,OVA,3,6.17,1394,Madhouse,2006,Ongoing,Manga,R+,"Comedy, Horror"
4009,Heisa Byoutou,Hentai,OVA,2,6.17,1072,Wit Studio,1985,Completed,Game,PG,"Horror, Slice of Life"
1390,Parade Parade,"Hentai, Music, Yuri",OVA,2,6.17,1539,Wit Studio,1978,Completed,Original,R,"Sci-Fi, Adventure"
